2020
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
['Mayor de Blasio Invests $200 Million to Replace Boilers and Upgrade Heating Systems at 20 NYCHA Developments'],['http://www1.nyc.gov/office-of-the-mayor/news/072-18/mayor-de-blasio-invests-200-million-replace-boilers-upgrade-heating-systems-20-nycha'],"['energy', 'resident', 'boiler', 'heating', 'upgrade', 'system', 'housing', 'water', 'heat', 'houses', 'development', 'work', 'repair', 'hot', 'capital', 'public', 'quality', 'fund', 'replacement', 'provide', 'service', 'improve', 'saving', 'funding', 'fema', 'commitment', 'performance', 'replace', 'announced', 'health', 'investment', 'boilers', 'annual', 'reliable', 'brickwork', 'emergency', 'winter', 'step', 'district', 'plaza', 'buildings', 'partnership', 'recovery', 'infrastructure', 'cold', 'administration', 'replacing', 'hud', 'developments', 'residents', 'grant', 'invest', 'hurricane', 'benefitting', 'fix', 'preserve', 'upgrades']",[],[],"{'2022', '2014', '2018', '2027', '2019'}","['baruch', 'farragut', 'grant', 'pomonok', 'south beach']",1.5671410891089106
"['NYCHA Announces New Partnerships to Raise $40 Million for Repairs, Build New Affordable Homes']",['http://www1.nyc.gov/site/nycha/about/press/pr-2018/new-40-million-partnerships-20180126.page'],"['building', 'resident', 'program', 'project', 'housing', 'houses', 'development', 'work', 'repair', 'percent', 'capital', 'public', 'quality', 'fund', 'use', 'working', 'provide', 'service', 'better', 'improve', 'funding', 'commitment', 'neighborhood', 'announced', 'plan', 'annual', 'department', 'team', 'management', 'construction', 'buildings', 'release', 'partnership', 'gardens', 'multifamily', 'commissioner', 'process', 'generate', 'nextgeneration', 'infrastructure', 'agency', 'helping', 'deliver', 'developments', 'residents', 'urban', 'progress', 'design', 'stateoftheart', 'build', 'vulnerable', 'achieve', 'preserve', 'innovative', 'planning']",[],[],"{'1970', '2026', '2018', '2013', '2023', '2000', '2015', '2003'}","['sumner', 'wyckoff gardens']",2.5250618811881163
"['NYCHA Announces New Partnerships to Repair and Upgrade 1,700 Apartments Across 17 Developments']",['https://www1.nyc.gov/site/nycha/about/press/pr-2018/new-partnerships-20180118.page'],"['building', 'resident', 'program', 'boiler', 'heating', 'project', 'upgrade', 'housing', 'heat', 'development', 'work', 'repair', 'capital', 'public', 'quality', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'gas', 'funding', 'commitment', 'announced', 'investment', 'clean', 'source', 'sustainable', 'control', 'team', 'management', 'buildings', 'conversion', 'release', 'partnership', 'gardens', 'network', 'process', 'installation', 'nextgeneration', 'future', 'impact', 'developments', 'residents', 'bathroom', 'serve', 'publicprivate', 'build', 'vulnerable', 'preserve', 'upgrades']",[],[],"{'2023', '2018'}",['bushwick'],1.201113861386139
['Mayor de Blasio Dedicates $13 Million to Speed NYCHA Response to Heat Outages and Replace Equipment at Hardest-Hit Buildings'],['http://www1.nyc.gov/office-of-the-mayor/news/043-18/mayor-de-blasio-dedicates-13-million-speed-nycha-response-heat-outages-replace-equipment'],"['boiler', 'heating', 'housing', 'water', 'heat', 'repair', 'reduce', 'hot', 'public', 'working', 'service', 'improve', 'funding', 'fema', 'commitment', 'replace', 'announced', 'investment', 'boilers', 'annual', 'brickwork', 'emergency', 'temporary', 'winter', 'buildings', 'infrastructure', 'cold', 'agency', 'equipment', 'administration', 'developments', 'residents', 'grant', 'recent', 'mobile', 'fix', 'respond', 'preserve']",[],[],"{'2014', '1961', '2018'}",['grant'],0.42233910891089066
"['NYCHA, The Fund for Public Housing and CUNY Launch Resident Leadership Academy to Empower Next Generation of NYCHA Resident Leaders']",['https://www1.nyc.gov/site/nycha/about/press/pr-2018/rla-20180117.page'],"['resident', 'program', 'system', 'housing', 'houses', 'development', 'work', 'public', 'quality', 'fund', 'use', 'working', 'provide', 'service', 'better', 'improve', 'center', 'neighborhood', 'investment', 'initiative', 'clean', 'step', 'resource', 'complete', 'contribute', 'release', 'partnership', 'street', 'process', 'nextgeneration', 'administration', 'future', 'association', 'expected', 'impact', 'developments', 'residents', 'generation', 'serve', 'vital', 'urban', 'build', 'precious', 'current']",[],[],"{'2023', '2018'}","['johnson', 'washington']",1.725556930693068
['NYCHA Announces $103 Million in New Energy Contracts to Improve Efficiency and Heating at 41 Developments'],['https://www1.nyc.gov/site/nycha/about/press/pr-2018/103-MILLION-IN-NEW-ENERGY-CONTRACTS-2018-01-08.page'],"['energy', 'building', 'program', 'heating', 'project', 'upgrade', 'system', 'housing', 'water', 'heat', 'development', 'work', 'cost', 'efficiency', 'reduce', 'percent', 'lighting', 'hot', 'capital', 'sustainability', 'epc', 'public', 'quality', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'gas', 'epcs', 'fema', 'greenhouse', 'commitment', 'reduction', 'change', 'performance', 'carbon', 'conservation', 'announced', 'climate', 'power', 'ventilation', 'boilers', 'retrofit', 'initiative', 'interior', 'environmental', 'reliable', 'temperature', 'efficient', 'department', 'step', 'sustainable', 'resiliency', 'construction', 'buildings', 'financing', 'release', 'utility', 'largescale', 'recovery', 'distribution', 'reducing', 'incentive', 'installation', 'nextgeneration', 'infrastructure', 'healthier', 'helping', 'deliver', 'resilient', 'replacing', 'hud', 'developments', 'residents', 'urban', 'publicprivate', 'emissionreduction', 'benefitting', 'achieve', 'natural', 'consumption', 'modernize', 'upgrades', 'current', 'operate', 'environment']",[],[],"{'2025', '2026', '2018', '2050', '2023'}",['smith'],2.690594059405939
2017
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
"['Starting Monday, New York City to Offer Free Lead Testing for 3,000 NYCHA Children']",['http://www1.nyc.gov/site/nycha/about/press/pr-2017/free-lead-test-20171215.page'],"['building', 'resident', 'program', 'housing', 'work', 'reduce', 'percent', 'public', 'use', 'apartment', 'working', 'provide', 'service', 'center', 'announced', 'health', 'release', 'partnership', 'commissioner', 'living', 'developments', 'residents', 'available']",[],[],"{'2023', '2016', '2017', '2005'}",[],0.38799504950495045
"['Crime at NYCHA Down by 7% in 2017, Decreases in All Five Boroughs']",['http://www1.nyc.gov/site/nycha/about/press/pr-2017/crime-and-safety-progress-20171215.page'],"['building', 'resident', 'program', 'housing', 'houses', 'development', 'work', 'reduce', 'percent', 'lighting', 'public', 'quality', 'use', 'service', 'improve', 'funding', 'neighborhood', 'announced', 'plan', 'site', 'control', 'island', 'installed', 'district', 'release', 'partnership', 'recovery', 'commissioner', 'reducing', 'installation', 'developments', 'residents', 'completed', 'recent', 'progress']",[],[],"{'2014', '2023', '2017', '2018'}","['brown', 'brownsville', 'bushwick', 'butler', 'castle hill', 'ingersoll', 'patterson', 'queensbridge north', 'saint nicholas', 'stapleton', 'tompkins', 'wagner']",0.5841584158415839
"['NYCHA, CM Reynoso & NYPD Housing PSA #3 Tour Site of Future Playground at Hylan Houses']",['http://www1.nyc.gov/site/nycha/about/press/pr-2017/hylan-20171212.page'],"['resident', 'program', 'housing', 'houses', 'development', 'public', 'quality', 'fund', 'use', 'goal', 'provide', 'service', 'improve', 'clean', 'site', 'step', 'district', 'release', 'partnership', 'nextgeneration', 'future', 'association', 'developments', 'residents', 'completed', 'available', 'innovative', 'upgrades']",[],[],"{'2023', '2017', '2018'}",['hylan'],0.3935643564356436
['NYCHA Announces Sweeping Changes to Overhaul Operations'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/pr-20171117.page'],"['resident', 'program', 'housing', 'work', 'reduce', 'public', 'quality', 'use', 'working', 'provide', 'service', 'better', 'improve', 'funding', 'announced', 'health', 'plan', 'environmental', 'emergency', 'clean', 'department', 'team', 'challenge', 'district', 'release', 'partnership', 'commissioner', 'issue', 'agency', 'living', 'developments', 'residents', 'invest', 'progress', 'report', 'fix', 'vulnerable', 'conducted', 'completion', 'outlined', 'current']",[],[],"{'2023', '2016', '2017'}",['adams'],0.88273514851485
['Statement from NYCHA on Lead Compliance'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/official-statement-20171114.page'],"['housing', 'use', 'service', 'better', 'district', 'release', 'residents']",[],[],"{'2023', '2017'}",[],0.043316831683168314
['Plus Pool Honors the President of the Fund for Public Housing for Outstanding Commitment to NYC Community'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/plus-pool-20171108.page'],"['program', 'system', 'housing', 'water', 'development', 'work', 'public', 'fund', 'use', 'goal', 'service', 'better', 'improve', 'commitment', 'conservation', 'summer', 'clean', 'team', 'release', 'partnership', 'standard', 'expected', 'developments', 'residents', 'recent', 'invest', 'natural', 'innovative']",[],[],"{'2023', '2016', '2017'}",['forest'],1.1977103960396036
"['In Only 6 Hours, NYCHA & KaBoom! Build Community Playground at Pomonok Houses']",['http://www1.nyc.gov/site/nycha/about/press/pr-2017/kaboom-20171107.page'],"['building', 'resident', 'program', 'housing', 'houses', 'development', 'public', 'fund', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'investment', 'initiative', 'step', 'release', 'partnership', 'process', 'association', 'developments', 'residents', 'publicprivate', 'solution', 'design', 'build', 'achieve', 'innovative']",[],[],"{'2023', '2017', '1996'}",['pomonok'],1.0392945544554446
['NYCHA Honors First Cohort of Graduates From Sandy Job Training Program'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/sandy-20171106.page'],"['building', 'program', 'project', 'housing', 'work', 'capital', 'public', 'fund', 'use', 'working', 'service', 'funding', 'health', 'department', 'construction', 'release', 'recovery', 'brighter', 'equipment', 'administration', 'future', 'helping', 'hud', 'developments', 'residents', 'superstorm']",[],[],"{'2023', '2017'}",['gowanus'],0.6562499999999996
['NYCHA & Hudson Guild Provide Critically Needed Senior Services Through New Center for Low Income Chelsea Residents'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/hudson-guild-20171102.page'],"['building', 'program', 'project', 'housing', 'houses', 'work', 'public', 'use', 'working', 'provide', 'service', 'funding', 'commitment', 'center', 'neighborhood', 'health', 'clean', 'department', 'team', 'complete', 'release', 'partnership', 'commissioner', 'process', 'helping', 'expected', 'developments', 'residents', 'completed', 'serve', 'vital', 'stateoftheart', 'achieve', 'innovative', 'operate']",[],[' completed in 1965'],"{'2023', '2019', '2017', '1965'}","['chelsea', 'fulton', 'johnson']",0.6042698019801979
['NYCHA Begins $123 Million Sandy Recovery Project at Redfern Houses in Queens'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/sandy-redfern-20171027.page'],"['building', 'resident', 'program', 'boiler', 'project', 'housing', 'water', 'heat', 'houses', 'development', 'work', 'reduce', 'lighting', 'hot', 'public', 'quality', 'replacement', 'use', 'provide', 'service', 'improve', 'fema', 'commitment', 'change', 'center', 'replace', 'climate', 'power', 'summer', 'electricity', 'electrical', 'emergency', 'step', 'team', 'management', 'resiliency', 'construction', 'buildings', 'release', 'recovery', 'install', 'installation', 'infrastructure', 'roof', 'agency', 'protection', 'future', 'expected', 'impact', 'resilient', 'replacing', 'developments', 'residents', 'generation', 'grant', 'completed', 'serve', 'vital', 'progress', 'benefitting', 'build', 'superstorm', 'vulnerable', 'outreach', 'safer']",[],[],"{'2023', '2019', '2017'}","['brown', 'grant', 'redfern']",0.9322400990099002
['New Jobs Plus Center Creates Career Opportunities & Financial Stability for Public Housing Residents'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/jobs-plus-20171026.page'],"['resident', 'program', 'housing', 'houses', 'development', 'work', 'percent', 'public', 'quality', 'fund', 'use', 'working', 'provide', 'service', 'improve', 'center', 'health', 'investment', 'annual', 'initiative', 'site', 'department', 'step', 'dollar', 'release', 'partnership', 'commissioner', 'issue', 'process', 'administration', 'helping', 'expected', 'deliver', 'huds', 'hud', 'developments', 'residents', 'grant', 'serve', 'available', 'vital', 'urban', 'build', 'achieve', 'cutting']",[],[],"{'2004', '2013', '2023', '2017', '2016'}","['adams', 'grant']",1.1686262376237615
['NYCHA Expands Successful NextGen Operations Program Manhattan-Wide'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/nextgen-op-20171023.page'],"['building', 'resident', 'program', 'housing', 'development', 'repair', 'public', 'quality', 'use', 'goal', 'service', 'better', 'improve', 'change', 'announced', 'power', 'cleaner', 'efficient', 'site', 'control', 'island', 'management', 'complete', 'buildings', 'release', 'nextgeneration', 'standard', 'expected', 'impact', 'developments', 'residents', 'serve', 'improved', 'progress', 'cutting', 'completion', 'upgrades', 'environment']",[],[],"{'2018', '2015', '2023', '2017', '2016'}",[],0.5819925742574255
['The Fund for Public Housing Announces Inaugural NYCHA Tech Pilots Winners'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/tech-winners-20171016.page'],"['energy', 'building', 'program', 'heating', 'project', 'system', 'housing', 'work', 'cost', 'efficiency', 'capital', 'public', 'quality', 'fund', 'use', 'apartment', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'funding', 'change', 'performance', 'carbon', 'announced', 'power', 'health', 'environmental', 'clean', 'efficient', 'winter', 'control', 'team', 'management', 'construction', 'challenge', 'buildings', 'release', 'partnership', 'multifamily', 'reducing', 'infrastructure', 'equipment', 'healthier', 'future', 'helping', 'expected', 'impact', 'deliver', 'living', 'developments', 'residents', 'completed', 'significantly', 'urban', 'publicprivate', 'solution', 'benefitting', 'design', 'build', 'cooling', 'cutting', 'greener', 'innovative', 'consumption', 'modernize', 'waste']",[],[' completed in 2018'],"{'2010', '2023', '2017', '2018'}","['hernandez', 'robinson']",1.8456064356435624
['De Blasio Administration Launches First Large-Scale Solar Program at NYCHA'],['http://www1.nyc.gov/site/nycha/about/press/pr-2017/solar-20171013.page'],"['energy', 'building', 'resident', 'program', 'housing', 'houses', 'development', 'work', 'cost', 'reduce', 'percent', 'sustainability', 'public', 'quality', 'emission', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'gas', 'greenhouse', 'commitment', 'reduction', 'change', 'carbon', 'announced', 'climate', 'power', 'investment', 'plan', 'initiative', 'environmental', 'clean', 'department', 'step', 'sustainable', 'challenge', 'agreement', 'buildings', 'contribute', 'pollution', 'release', 'utility', 'largescale', 'green', 'partnership', 'install', 'reducing', 'installation', 'nextgeneration', 'roof', 'protection', 'administration', 'future', 'expected', 'resilient', 'hud', 'footprint', 'developments', 'residents', 'urban', 'publicprivate', 'progress', 'build', 'achieve', 'operate']",[],[],"{'2025', '2018', '2006', '2050', '2017', '2023', '2019', '2020'}",['wald'],1.5157797029702955
